,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,cord_value,cord_color,num_summands,sum_string,handedness
940,1000238,UR049,3019425,p224,"[27, 0]",0,588,AB,3,"[15, 1]:279 +[15, 2]:272 +[15, 3]:37 ",-140
941,1000238,UR049,3019216,p15,"[3, 0]",0,40,AB,3,"[22, 13]:10 +[25, 4]:18 +[25, 5]:12 ",168
942,1000238,UR049,3019309,p108,"[17, 0]",0,131,W,5,"[21, 6]:14 +[25, 14]:28 +[25, 15]:30 +[25, 16]:28 +[25, 17]:31 ",79
943,1000375,UR051,3033814,p29,"[5, 7]",7,12,AB,3,"[8, 2]:5 +[8, 3]:3 +[8, 4]:4 ",38
944,1000375,UR051,3033817,p32,"[5, 10]",10,15,AB,3,"[8, 3]:3 +[8, 4]:4 +[8, 5]:8 ",36
945,1000375,UR051,3033825,p40,"[5, 18]",18,12,AB,3,"[8, 2]:5 +[8, 3]:3 +[8, 4]:4 ",27
946,1000375,UR051,3033833,p48,"[6, 4]",4,28,PR,3,"[6, 5]:10 +[6, 6]:10 +[6, 7]:8 ",2
947,1000266,UR053B,3020764,p1,"[0, 0]",0,53,W,3,"[0, 20]:22 +[0, 22]:19 +[0, 24]:12 ",22
948,1000266,UR053B,3020766,p3,"[0, 2]",2,53,W,3,"[0, 20]:22 +[0, 22]:19 +[0, 24]:12 ",20
949,1000266,UR053B,3020776,p13,"[0, 12]",12,53,W,3,"[0, 20]:22 +[0, 22]:19 +[0, 24]:12 ",10
950,1000267,UR053C,3020836,p19,"[0, 18]",18,16,AB,4,"[0, 3]:6 +[0, 6]:5 +[0, 9]:2 +[0, 12]:3 ",-10
951,1000267,UR053C,3020848,p31,"[0, 30]",30,16,AB,4,"[0, 3]:6 +[0, 6]:5 +[0, 9]:2 +[0, 12]:3 ",-22
952,1000267,UR053C,3020851,p34,"[0, 33]",33,16,AB,4,"[0, 3]:6 +[0, 6]:5 +[0, 9]:2 +[0, 12]:3 ",-25
953,1000267,UR053C,3020878,p61,"[0, 60]",60,50,AB,5,"[0, 39]:14 +[0, 42]:5 +[0, 45]:9 +[0, 48]:11 +[0, 51]:11 ",-15
954,1000267,UR053C,3020822,p5,"[0, 4]",4,73,W,3,"[0, 37]:32 +[0, 40]:22 +[0, 43]:19 ",36
955,1000267,UR053C,3020840,p23,"[0, 22]",22,74,W,4,"[0, 43]:19 +[0, 46]:16 +[0, 49]:21 +[0, 52]:18 ",26
956,1000268,UR053D,3020911,p33,"[0, 32]",32,65,AB,3,"[0, 17]:19 +[0, 20]:28 +[0, 23]:18 ",-12
957,1000268,UR053D,3020880,p2,"[0, 1]",1,69,RB,3,"[1, 10]:19 +[1, 19]:30 +[1, 22]:20 ",52
958,1000268,UR053D,3020882,p4,"[0, 3]",3,255,W,3,"[1, 24]:84 +[1, 27]:61 +[1, 30]:110 ",60
959,1000268,UR053D,3020883,p5,"[0, 4]",4,75,RB,3,"[1, 7]:26 +[1, 10]:19 +[1, 19]:30 ",44
960,1000268,UR053D,3020911,p33,"[0, 32]",32,65,AB,3,"[1, 20]:25 +[1, 23]:17 +[1, 26]:23 ",27
961,1000268,UR053D,3020917,p39,"[1, 2]",2,94,AB,4,"[1, 17]:29 +[1, 20]:25 +[1, 23]:17 +[1, 26]:23 ",20
962,1000268,UR053D,3020920,p42,"[1, 5]",5,68,AB,4,"[1, 23]:17 +[1, 26]:23 +[1, 29]:7 +[1, 32]:21 ",23
963,1000269,UR053E,3020975,p25,"[1, 12]",12,61,W,4,"[1, 4]:32 +[1, 6]:4 +[1, 8]:12 +[1, 10]:13 ",-5
964,1000269,UR053E,3020990,p40,"[2, 9]",9,15,RL,3,"[1, 5]:10 +[1, 7]:1 +[1, 11]:4 ",-19
965,1000269,UR053E,3021009,p59,"[3, 8]",8,29,W,3,"[1, 6]:4 +[1, 8]:12 +[1, 10]:13 ",-38
966,1000269,UR053E,3020957,p7,"[0, 6]",6,61,W,4,"[1, 4]:32 +[1, 6]:4 +[1, 8]:12 +[1, 10]:13 ",13
967,1000269,UR053E,3020958,p8,"[0, 7]",7,17,RL,4,"[1, 5]:10 +[1, 7]:1 +[1, 11]:4 +[1, 15]:2 ",15
968,1000269,UR053E,3020963,p13,"[1, 0]",0,64,W,4,"[3, 2]:14 +[3, 4]:12 +[3, 6]:9 +[3, 8]:29 ",43
969,1000269,UR053E,3020964,p14,"[1, 1]",1,16,RL,4,"[3, 3]:7 +[3, 7]:3 +[3, 13]:3 +[3, 17]:3 ",47
970,1000269,UR053E,3020965,p15,"[1, 2]",2,61,W,4,"[1, 4]:32 +[1, 6]:4 +[1, 8]:12 +[1, 10]:13 ",5
971,1000269,UR053E,3020966,p16,"[1, 3]",3,16,RL,4,"[3, 3]:7 +[3, 7]:3 +[3, 13]:3 +[3, 17]:3 ",45
972,1000269,UR053E,3020967,p17,"[1, 4]",4,32,W,3,"[3, 14]:14 +[3, 16]:10 +[3, 18]:8 ",50
973,1000269,UR053E,3020975,p25,"[1, 12]",12,61,W,4,"[3, 6]:9 +[3, 8]:29 +[3, 10]:16 +[3, 12]:7 ",35
974,1000269,UR053E,3020976,p26,"[1, 13]",13,20,RB,4,"[2, 11]:6 +[2, 13]:3 +[2, 15]:5 +[3, 5]:6 ",21
975,1000269,UR053E,3020982,p32,"[2, 1]",1,15,RB,3,"[2, 3]:6 +[2, 7]:3 +[2, 11]:6 ",6
976,1000269,UR053E,3021002,p52,"[3, 1]",1,13,RL,3,"[3, 3]:7 +[3, 7]:3 +[3, 13]:3 ",7
977,1000295,UR056A,3025148,p16,"[1, 14]",14,30,W,4,"[3, 2]:8 +[3, 3]:8 +[3, 4]:7 +[4, 0]:7 ",5
978,1000309,UR057,3026286,p1,"[0, 0]",0,16,AB,6,"[2, 0]:3 +[2, 1]:3 +[2, 2]:3 +[2, 3]:2 +[2, 4]:3 +[2, 5]:2 ",12
979,1000309,UR057,3026287,p2,"[0, 1]",1,16,AB,6,"[2, 0]:3 +[2, 1]:3 +[2, 2]:3 +[2, 3]:2 +[2, 4]:3 +[2, 5]:2 ",11
980,1000309,UR057,3026288,p3,"[0, 2]",2,20,AB,7,"[1, 1]:3 +[1, 2]:3 +[1, 3]:2 +[1, 4]:3 +[1, 5]:3 +[2, 0]:3 +[2, 1]:3 ",5
981,1000390,UR059,3034933,p75,"[2, 56]",56,82,W,7,"[2, 32]:15 +[2, 33]:10 +[2, 34]:16 +[2, 35]:15 +[2, 36]:6 +[2, 37]:10 +[2, 38]:10 ",-21
982,1000390,UR059,3034985,p127,"[6, 1]",1,37,W,3,"[2, 34]:16 +[2, 35]:15 +[2, 36]:6 ",-73
983,1000390,UR059,3034986,p128,"[6, 2]",2,30,W,3,"[2, 37]:10 +[2, 38]:10 +[2, 54]:10 ",-66
984,1000390,UR059,3034987,p129,"[6, 3]",3,41,W,3,"[2, 32]:15 +[2, 33]:10 +[2, 34]:16 ",-77
985,1000390,UR059,3034988,p130,"[6, 4]",4,236,W,23,"[1, 8]:10 +[1, 10]:4 +[2, 32]:15 +[2, 33]:10 +[2, 34]:16 +[2, 35]:15 +[2, 36]:6 +[2, 37]:10 +[2, 38]:10 +[2, 54]:10 +[2, 56]:82 +[3, 1]:1 +[3, 5]:1 +[3, 6]:1 +[3, 14]:8 +[3, 15]:3 +[3, 16]:4 +[3, 19]:10 +[3, 20]:10 +[4, 0]:2 +[4, 1]:3 +[4, 2]:2 +[4, 3]:3 ",-55
986,1000390,UR059,3034989,p131,"[7, 0]",0,28,MB,4,"[3, 24]:8 +[3, 25]:5 +[3, 26]:3 +[3, 27]:12 ",-28
987,1000390,UR059,3034990,p132,"[7, 1]",1,21,MB,4,"[1, 0]:8 +[1, 2]:4 +[1, 3]:2 +[1, 6]:7 ",-121
988,1000390,UR059,3034991,p133,"[7, 2]",2,29,MB,4,"[2, 27]:10 +[2, 28]:10 +[2, 29]:3 +[2, 30]:6 ",-86
989,1000390,UR059,3034894,p36,"[2, 17]",17,63,MB,3,"[3, 10]:1 +[3, 11]:60 +[3, 12]:2 ",52
990,1000390,UR059,3034909,p51,"[2, 32]",32,15,W,3,"[3, 14]:8 +[3, 15]:3 +[3, 16]:4 ",41
991,1000390,UR059,3034911,p53,"[2, 34]",34,16,W,4,"[3, 6]:1 +[3, 14]:8 +[3, 15]:3 +[3, 16]:4 ",37
992,1000390,UR059,3034912,p54,"[2, 35]",35,15,W,3,"[3, 14]:8 +[3, 15]:3 +[3, 16]:4 ",38
993,1000246,UR061,3019839,p29,"[6, 3]",3,91,W,4,"[1, 0]:1 +[1, 1]:12 +[1, 2]:77 +[2, 0]:1 ",-21
994,1000246,UR061,3019818,p8,"[1, 2]",2,77,W,4,"[8, 1]:33 +[8, 2]:36 +[8, 3]:2 +[9, 0]:6 ",29
995,1000246,UR061,3019835,p25,"[5, 3]",3,71,W,3,"[8, 1]:33 +[8, 2]:36 +[8, 3]:2 ",11
996,1000259,UR063,3020299,p33,"[1, 12]",12,12,W,3,"[0, 4]:2 +[0, 8]:1 +[0, 12]:9 ",-24
997,1000259,UR063,3020304,p38,"[2, 2]",2,13,GG,5,"[0, 2]:1 +[0, 14]:1 +[0, 18]:9 +[1, 10]:1 +[1, 14]:1 ",-17
998,1000259,UR063,3020335,p69,"[5, 12]",12,12,W,3,"[0, 4]:2 +[0, 8]:1 +[0, 12]:9 ",-60
999,1000259,UR063,3020361,p95,"[6, 18]",18,12,GG,4,"[0, 2]:1 +[0, 14]:1 +[0, 18]:9 +[1, 10]:1 ",-78
1000,1000259,UR063,3020304,p38,"[2, 2]",2,13,GG,5,"[4, 10]:1 +[4, 14]:2 +[5, 18]:8 +[6, 6]:1 +[6, 10]:1 ",33
1001,1000263,UR064,3020570,p50,"[5, 13]",13,46,AB,3,"[0, 0]:1 +[3, 1]:2 +[3, 13]:43 ",-33
1002,1000262,UR068,3020520,p73,"[16, 3]",3,13,W:KB,3,"[9, 7]:1 +[10, 3]:2 +[11, 3]:10 ",-24
1003,1000249,UR072,3019958,p55,"[12, 2]",2,22,AB,4,"[3, 2]:12 +[4, 2]:6 +[5, 1]:1 +[5, 3]:3 ",-32
1004,1000249,UR072,3019906,p3,"[1, 1]",1,14,AB,5,"[4, 2]:6 +[5, 1]:1 +[5, 3]:3 +[6, 4]:2 +[7, 0]:2 ",27
1005,1000249,UR072,3019918,p15,"[3, 2]",2,12,AB,4,"[4, 2]:6 +[5, 1]:1 +[5, 3]:3 +[6, 4]:2 ",13
1006,1000249,UR072,3019920,p17,"[3, 4]",4,16,W,3,"[11, 1]:3 +[12, 1]:10 +[14, 2]:3 ",38
1007,1000249,UR072,3019925,p22,"[4, 3]",3,14,MB,3,"[5, 4]:10 +[6, 3]:2 +[7, 2]:2 ",13
1008,1000250,UR073,3020019,p50,"[9, 10]",10,12,YB,3,"[11, 3]:1 +[11, 6]:1 +[11, 9]:10 ",14
1009,1000251,UR074,3020105,p62,"[18, 1]",1,34,W,3,"[5, 0]:1 +[5, 2]:1 +[6, 1]:32 ",-45
1010,1000256,UR080,3020202,p1,"[0, 0]",0,23,W,5,"[2, 0]:3 +[3, 0]:5 +[4, 0]:5 +[5, 0]:5 +[6, 0]:5 ",7
1011,1000280,UR085,3022819,p28,"[3, 8]",8,401,AB,4,"[4, 5]:141 +[4, 6]:119 +[4, 7]:119 +[4, 8]:22 ",7
1012,1000280,UR085,3022845,p54,"[6, 15]",15,166,W,3,"[12, 10]:39 +[12, 13]:63 +[12, 14]:64 ",72
1013,1000280,UR085,3022891,p100,"[10, 5]",5,160,W,3,"[12, 25]:41 +[14, 1]:19 +[14, 4]:100 ",43
1014,1000336,UR086,3030367,p49,"[9, 3]",3,26,AB,3,"[3, 3]:6 +[6, 3]:14 +[7, 3]:6 ",-15
1015,1000336,UR086,3030401,p83,"[17, 4]",4,23,W:AB,4,"[4, 0]:8 +[5, 0]:6 +[6, 0]:4 +[7, 0]:5 ",-52
1016,1000336,UR086,3030409,p91,"[18, 5]",5,20,W:AB,5,"[5, 0]:6 +[6, 0]:4 +[7, 0]:5 +[8, 0]:2 +[9, 0]:3 ",-53
1017,1000336,UR086,3030410,p92,"[18, 6]",6,33,AB,3,"[7, 3]:6 +[9, 3]:26 +[10, 2]:1 ",-45
1018,1000336,UR086,3030416,p98,"[19, 4]",4,30,W:AB,9,"[6, 0]:4 +[7, 0]:5 +[8, 0]:2 +[9, 0]:3 +[10, 0]:3 +[11, 0]:6 +[12, 0]:3 +[13, 0]:2 +[14, 0]:2 ",-49
