,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,cord_value,num_summands,summand_cluster_positions,sum_string,handedness
4419,6000081,UR110,6010496,p15,"LK@[14, 0]:6",0,6,2,"78, 79","B@[78, 0]:3 + B@[79, 0]:3",64
4420,6000081,UR110,6010497,p16,"LK@[15, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",57
4421,6000081,UR110,6010498,p17,"LK@[16, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",56
4422,6000081,UR110,6010499,p18,"LK@[17, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",55
4423,6000081,UR110,6010500,p19,"LK@[18, 0]:7",0,7,2,"74, 75","YB@[74, 0]:4 + W@[75, 0]:3",56
4424,6000081,UR110,6010501,p20,"LK@[19, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",53
4425,6000081,UR110,6010502,p21,"LK@[20, 0]:6",0,6,2,"78, 79","B@[78, 0]:3 + B@[79, 0]:3",58
4426,6000081,UR110,6010503,p22,"LK@[21, 0]:7",0,7,2,"74, 75","YB@[74, 0]:4 + W@[75, 0]:3",53
4427,6000081,UR110,6010504,p23,"LK@[22, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",40
4428,6000081,UR110,6010505,p24,"LK@[23, 0]:6",0,6,2,"78, 79","B@[78, 0]:3 + B@[79, 0]:3",55
4429,6000081,UR110,6010506,p25,"FB@[24, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",48
4430,6000081,UR110,6010507,p26,"FB@[25, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",37
4431,6000081,UR110,6010509,p28,"FB@[27, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",45
4432,6000081,UR110,6010511,p30,"YB@[29, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",33
4433,6000081,UR110,6010512,p31,"YB@[30, 0]:7",0,7,2,"74, 75","YB@[74, 0]:4 + W@[75, 0]:3",44
4434,6000081,UR110,6010514,p33,"YB@[32, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",40
4435,6000081,UR110,6010516,p35,"YB@[34, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",28
4436,6000081,UR110,6010518,p37,"FB@[36, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",26
4437,6000081,UR110,6010519,p38,"FB@[37, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",35
4438,6000081,UR110,6010521,p40,"FB@[39, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",23
4439,6000081,UR110,6010522,p41,"FB@[40, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",22
4440,6000081,UR110,6010524,p43,"FB@[42, 0]:11",0,11,2,"68, 69","W@[68, 0]:4 + W@[69, 0]:7",26
4441,6000081,UR110,6010525,p44,"FB@[43, 0]:11",0,11,2,"68, 69","W@[68, 0]:4 + W@[69, 0]:7",25
4442,6000081,UR110,6010526,p45,"FB@[44, 0]:17",0,17,2,"48, 49","YB@[48, 0]:8 + YB@[49, 0]:9",4
4443,6000081,UR110,6010527,p46,"FB@[45, 0]:13",0,13,2,"84, 85","W@[84, 0]:3 + W@[85, 0]:10",39
4444,6000081,UR110,6010528,p47,"FB@[46, 0]:13",0,13,2,"84, 85","W@[84, 0]:3 + W@[85, 0]:10",38
4445,6000081,UR110,6010529,p48,"FB@[47, 0]:12",0,12,2,"70, 71","W@[70, 0]:8 + W@[71, 0]:4",23
4446,6000081,UR110,6010530,p49,"YB@[48, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",24
4447,6000081,UR110,6010531,p50,"YB@[49, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",13
4448,6000081,UR110,6010532,p51,"B@[50, 0]:11",0,11,2,"68, 69","W@[68, 0]:4 + W@[69, 0]:7",18
4449,6000081,UR110,6010533,p52,"B@[51, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",21
4450,6000081,UR110,6010534,p53,"LK@[52, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",20
4451,6000081,UR110,6010535,p54,"LK@[53, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",19
4452,6000081,UR110,6010536,p55,"LK@[54, 0]:11",0,11,2,"68, 69","W@[68, 0]:4 + W@[69, 0]:7",14
4453,6000081,UR110,6010537,p56,"LK@[55, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",17
4454,6000081,UR110,6010538,p57,"LK@[56, 0]:25",0,25,5,"81, 82, 83, 84, 85","W@[81, 0]:4 + W@[82, 0]:4 + W@[83, 0]:4 + W@[84, 0]:3 + W@[85, 0]:10",27
4455,6000081,UR110,6010539,p58,"LK@[57, 0]:13",0,13,2,"84, 85","W@[84, 0]:3 + W@[85, 0]:10",27
4456,6000081,UR110,6010540,p59,"LK@[58, 0]:9",0,9,2,"61, 63","LK@[61, 0]:5 + YB@[63, 0]:4",4
4457,6000081,UR110,6010551,p70,"W@[69, 0]:7",0,7,2,"74, 75","YB@[74, 0]:4 + W@[75, 0]:3",5
4458,6000081,UR110,6010552,p71,"W@[70, 0]:8",0,8,2,"71, 72","W@[71, 0]:4 + W@[72, 0]:4",2
4459,6000081,UR110,6010558,p77,"YB@[76, 0]:8",0,8,2,"81, 82","W@[81, 0]:4 + W@[82, 0]:4",6
4460,6000082,UR112,6010589,p19,"LK@[18, 0]:14",0,14,3,"1, 2, 3","LK@[1, 0]:4 + LK@[2, 0]:4 + LK@[3, 0]:6",-16
4461,6000082,UR112,6010590,p20,"LK@[19, 0]:8",0,8,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:4",-17
4462,6000082,UR112,6010591,p21,"FB@[20, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-20
4463,6000082,UR112,6010592,p22,"FB@[21, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-21
4464,6000082,UR112,6010594,p24,"FB@[23, 0]:13",0,13,3,"0, 1, 2","LK@[0, 0]:5 + LK@[1, 0]:4 + LK@[2, 0]:4",-22
4465,6000082,UR112,6010596,p26,"FB@[25, 0]:8",0,8,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:4",-23
4466,6000082,UR112,6010597,p27,"FB@[26, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-26
4467,6000082,UR112,6010599,p29,"FB@[28, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-28
4468,6000082,UR112,6010600,p30,"FB@[29, 0]:13",0,13,2,"24, 25","FB@[24, 0]:5 + FB@[25, 0]:8",-5
4469,6000082,UR112,6010602,p32,"FB@[31, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-31
4470,6000082,UR112,6010603,p33,"FB@[32, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-32
4471,6000082,UR112,6010606,p36,"FB@[35, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-35
4472,6000082,UR112,6010607,p37,"LK@[36, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-36
4473,6000082,UR112,6010608,p38,"LK@[37, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-37
4474,6000082,UR112,6010616,p46,"LK@[45, 0]:7",0,7,2,"40, 41","SY-FB@[40, 0]:4 + SY-FB@[41, 0]:3",-5
4475,6000082,UR112,6010617,p47,"LK@[46, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",-4
4476,6000082,UR112,6010618,p48,"LK@[47, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",-5
4477,6000082,UR112,6010619,p49,"LK@[48, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-48
4478,6000082,UR112,6010620,p50,"LK@[49, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-49
4479,6000082,UR112,6010621,p51,"LK@[50, 0]:8",0,8,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:4",-48
4480,6000082,UR112,6010625,p55,"LK@[54, 0]:21",0,21,3,"46, 47, 48","LK@[46, 0]:6 + LK@[47, 0]:6 + LK@[48, 0]:9",-7
4481,6000082,UR112,6010626,p56,"LK@[55, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-55
4482,6000082,UR112,6010627,p57,"LK@[56, 0]:8",0,8,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:4",-54
4483,6000082,UR112,6010631,p61,"LK@[60, 0]:11",0,11,2,"3, 4","LK@[3, 0]:6 + NB@[4, 0]:5",-56
4484,6000082,UR112,6010632,p62,"LK@[61, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-61
4485,6000082,UR112,6010633,p63,"LK@[62, 0]:11",0,11,2,"3, 4","LK@[3, 0]:6 + NB@[4, 0]:5",-58
4486,6000082,UR112,6010638,p68,"YB:LK@[67, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",-25
4487,6000082,UR112,6010642,p72,"YB:LK@[71, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",-29
4488,6000082,UR112,6010646,p76,"LK@[75, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-75
4489,6000082,UR112,6010574,p4,"LK@[3, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",39
4490,6000082,UR112,6010580,p10,"PK@[9, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",33
4491,6000082,UR112,6010582,p12,"PK@[11, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",31
4492,6000082,UR112,6010583,p13,"W@[12, 0]:17",0,17,2,"19, 20","LK@[19, 0]:8 + FB@[20, 0]:9",8
4493,6000082,UR112,6010584,p14,"W@[13, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",29
4494,6000082,UR112,6010589,p19,"LK@[18, 0]:14",0,14,2,"37, 38","LK@[37, 0]:9 + LK@[38, 0]:5",20
4495,6000082,UR112,6010590,p20,"LK@[19, 0]:8",0,8,2,"43, 44","SY-FB@[43, 0]:4 + LK@[44, 0]:4",25
4496,6000082,UR112,6010591,p21,"FB@[20, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",20
4497,6000082,UR112,6010592,p22,"FB@[21, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",19
4498,6000082,UR112,6010594,p24,"FB@[23, 0]:13",0,13,2,"24, 25","FB@[24, 0]:5 + FB@[25, 0]:8",1
4499,6000082,UR112,6010596,p26,"FB@[25, 0]:8",0,8,2,"43, 44","SY-FB@[43, 0]:4 + LK@[44, 0]:4",19
4500,6000082,UR112,6010597,p27,"FB@[26, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",14
4501,6000082,UR112,6010598,p28,"FB@[27, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",15
4502,6000082,UR112,6010599,p29,"FB@[28, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",12
4503,6000082,UR112,6010600,p30,"FB@[29, 0]:13",0,13,2,"45, 46","LK@[45, 0]:7 + LK@[46, 0]:6",17
4504,6000082,UR112,6010602,p32,"FB@[31, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",9
4505,6000082,UR112,6010603,p33,"FB@[32, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",8
4506,6000082,UR112,6010606,p36,"FB@[35, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",5
4507,6000082,UR112,6010607,p37,"LK@[36, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",4
4508,6000082,UR112,6010608,p38,"LK@[37, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",3
4509,6000082,UR112,6010619,p49,"LK@[48, 0]:9",0,9,2,"57, 58","LK@[57, 0]:4 + LK@[58, 0]:5",10
4510,6000082,UR112,6010620,p50,"LK@[49, 0]:9",0,9,2,"57, 58","LK@[57, 0]:4 + LK@[58, 0]:5",9
4511,6000082,UR112,6010625,p55,"LK@[54, 0]:21",0,21,2,"59, 60","LK@[59, 0]:10 + LK@[60, 0]:11",6
4512,6000082,UR112,6010626,p56,"LK@[55, 0]:9",0,9,2,"57, 58","LK@[57, 0]:4 + LK@[58, 0]:5",3
4513,6000082,UR112,6010631,p61,"LK@[60, 0]:11",0,11,2,"66, 67","YB:LK@[66, 0]:5 + YB:LK@[67, 0]:6",6
4514,6000082,UR112,6010632,p62,"LK@[61, 0]:9",0,9,2,"69, 70","YB:LK@[69, 0]:5 + YB:LK@[70, 0]:4",9
4515,6000082,UR112,6010633,p63,"LK@[62, 0]:11",0,11,2,"66, 67","YB:LK@[66, 0]:5 + YB:LK@[67, 0]:6",4
4516,6000082,UR112,6010589,p19,"LK@[18, 0]:14",0,14,3,"1, 2, 3","LK@[1, 0]:4 + LK@[2, 0]:4 + LK@[3, 0]:6",-16
4517,6000082,UR112,6010590,p20,"LK@[19, 0]:8",0,8,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:4",-17
4518,6000082,UR112,6010591,p21,"FB@[20, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-20
4519,6000082,UR112,6010592,p22,"FB@[21, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-21
4520,6000082,UR112,6010594,p24,"FB@[23, 0]:13",0,13,3,"0, 1, 2","LK@[0, 0]:5 + LK@[1, 0]:4 + LK@[2, 0]:4",-22
4521,6000082,UR112,6010596,p26,"FB@[25, 0]:8",0,8,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:4",-23
4522,6000082,UR112,6010597,p27,"FB@[26, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-26
4523,6000082,UR112,6010599,p29,"FB@[28, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-28
4524,6000082,UR112,6010600,p30,"FB@[29, 0]:13",0,13,2,"24, 25","FB@[24, 0]:5 + FB@[25, 0]:8",-5
4525,6000082,UR112,6010602,p32,"FB@[31, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-31
4526,6000082,UR112,6010603,p33,"FB@[32, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-32
4527,6000082,UR112,6010606,p36,"FB@[35, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-35
4528,6000082,UR112,6010607,p37,"LK@[36, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-36
4529,6000082,UR112,6010608,p38,"LK@[37, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-37
4530,6000082,UR112,6010616,p46,"LK@[45, 0]:7",0,7,2,"40, 41","SY-FB@[40, 0]:4 + SY-FB@[41, 0]:3",-5
4531,6000082,UR112,6010617,p47,"LK@[46, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",-4
4532,6000082,UR112,6010618,p48,"LK@[47, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",-5
4533,6000082,UR112,6010619,p49,"LK@[48, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-48
4534,6000082,UR112,6010620,p50,"LK@[49, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-49
4535,6000082,UR112,6010621,p51,"LK@[50, 0]:8",0,8,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:4",-48
4536,6000082,UR112,6010625,p55,"LK@[54, 0]:21",0,21,3,"46, 47, 48","LK@[46, 0]:6 + LK@[47, 0]:6 + LK@[48, 0]:9",-7
4537,6000082,UR112,6010626,p56,"LK@[55, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-55
4538,6000082,UR112,6010627,p57,"LK@[56, 0]:8",0,8,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:4",-54
4539,6000082,UR112,6010631,p61,"LK@[60, 0]:11",0,11,2,"3, 4","LK@[3, 0]:6 + NB@[4, 0]:5",-56
4540,6000082,UR112,6010632,p62,"LK@[61, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-61
4541,6000082,UR112,6010633,p63,"LK@[62, 0]:11",0,11,2,"3, 4","LK@[3, 0]:6 + NB@[4, 0]:5",-58
4542,6000082,UR112,6010638,p68,"YB:LK@[67, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",-25
4543,6000082,UR112,6010642,p72,"YB:LK@[71, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",-29
4544,6000082,UR112,6010646,p76,"LK@[75, 0]:9",0,9,2,"0, 1","LK@[0, 0]:5 + LK@[1, 0]:4",-75
4545,6000082,UR112,6010574,p4,"LK@[3, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",39
4546,6000082,UR112,6010580,p10,"PK@[9, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",33
4547,6000082,UR112,6010582,p12,"PK@[11, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",31
4548,6000082,UR112,6010583,p13,"W@[12, 0]:17",0,17,2,"19, 20","LK@[19, 0]:8 + FB@[20, 0]:9",8
4549,6000082,UR112,6010584,p14,"W@[13, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",29
4550,6000082,UR112,6010589,p19,"LK@[18, 0]:14",0,14,2,"37, 38","LK@[37, 0]:9 + LK@[38, 0]:5",20
4551,6000082,UR112,6010590,p20,"LK@[19, 0]:8",0,8,2,"43, 44","SY-FB@[43, 0]:4 + LK@[44, 0]:4",25
4552,6000082,UR112,6010591,p21,"FB@[20, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",20
4553,6000082,UR112,6010592,p22,"FB@[21, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",19
4554,6000082,UR112,6010594,p24,"FB@[23, 0]:13",0,13,2,"24, 25","FB@[24, 0]:5 + FB@[25, 0]:8",1
4555,6000082,UR112,6010596,p26,"FB@[25, 0]:8",0,8,2,"43, 44","SY-FB@[43, 0]:4 + LK@[44, 0]:4",19
4556,6000082,UR112,6010597,p27,"FB@[26, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",14
4557,6000082,UR112,6010598,p28,"FB@[27, 0]:6",0,6,2,"41, 42","SY-FB@[41, 0]:3 + SY-FB@[42, 0]:3",15
4558,6000082,UR112,6010599,p29,"FB@[28, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",12
4559,6000082,UR112,6010600,p30,"FB@[29, 0]:13",0,13,2,"45, 46","LK@[45, 0]:7 + LK@[46, 0]:6",17
4560,6000082,UR112,6010602,p32,"FB@[31, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",9
4561,6000082,UR112,6010603,p33,"FB@[32, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",8
4562,6000082,UR112,6010606,p36,"FB@[35, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",5
4563,6000082,UR112,6010607,p37,"LK@[36, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",4
4564,6000082,UR112,6010608,p38,"LK@[37, 0]:9",0,9,2,"39, 40","LK@[39, 0]:5 + SY-FB@[40, 0]:4",3
4565,6000082,UR112,6010619,p49,"LK@[48, 0]:9",0,9,2,"57, 58","LK@[57, 0]:4 + LK@[58, 0]:5",10
4566,6000082,UR112,6010620,p50,"LK@[49, 0]:9",0,9,2,"57, 58","LK@[57, 0]:4 + LK@[58, 0]:5",9
4567,6000082,UR112,6010625,p55,"LK@[54, 0]:21",0,21,2,"59, 60","LK@[59, 0]:10 + LK@[60, 0]:11",6
4568,6000082,UR112,6010626,p56,"LK@[55, 0]:9",0,9,2,"57, 58","LK@[57, 0]:4 + LK@[58, 0]:5",3
4569,6000082,UR112,6010631,p61,"LK@[60, 0]:11",0,11,2,"66, 67","YB:LK@[66, 0]:5 + YB:LK@[67, 0]:6",6
4570,6000082,UR112,6010632,p62,"LK@[61, 0]:9",0,9,2,"69, 70","YB:LK@[69, 0]:5 + YB:LK@[70, 0]:4",9
4571,6000082,UR112,6010633,p63,"LK@[62, 0]:11",0,11,2,"66, 67","YB:LK@[66, 0]:5 + YB:LK@[67, 0]:6",4
4572,6000083,UR144,6010657,p11,"LK@[10, 0]:14",0,14,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:10",-8
4573,6000083,UR144,6010659,p13,"LK@[12, 0]:13",0,13,2,"5, 6","LK@[5, 0]:9 + LK@[6, 0]:4",-6
4574,6000083,UR144,6010665,p19,"LK@[18, 0]:13",0,13,2,"5, 6","LK@[5, 0]:9 + LK@[6, 0]:4",-12
4575,6000083,UR144,6010668,p22,"LK@[21, 0]:14",0,14,2,"1, 2","LK@[1, 0]:4 + LK@[2, 0]:10",-19
4576,6000083,UR144,6010671,p25,"LK@[24, 0]:15",0,15,2,"3, 4","LK@[3, 0]:10 + LK@[4, 0]:5",-20
4577,6000083,UR144,6010672,p26,"LK@[25, 0]:8",0,8,2,"0, 1","PK@[0, 0]:4 + LK@[1, 0]:4",-25
4578,6000083,UR144,6010674,p28,"LK@[27, 0]:13",0,13,2,"5, 6","LK@[5, 0]:9 + LK@[6, 0]:4",-21
4579,6000083,UR144,6010683,p37,"PK@[36, 0]:8",0,8,2,"0, 1","PK@[0, 0]:4 + LK@[1, 0]:4",-36
4580,6000083,UR144,6010689,p43,"PK@[42, 0]:13",0,13,2,"5, 6","LK@[5, 0]:9 + LK@[6, 0]:4",-36
4581,6000083,UR144,6010691,p45,"LK@[44, 0]:19",0,19,4,"33, 34, 35, 36","PK@[33, 0]:3 + PK@[34, 0]:4 + PK@[35, 0]:4 + PK@[36, 0]:8",-10
4582,6000083,UR144,6010694,p48,"LK@[47, 0]:11",0,11,3,"31, 32, 33","PK@[31, 0]:4 + PK@[32, 0]:4 + PK@[33, 0]:3",-15
4583,6000083,UR144,6010695,p49,"LK@[48, 0]:114",0,114,9,"16, 17, 18, 19, 20, 21, 22, 23, 24","LK@[16, 0]:11 + LK@[17, 0]:11 + LK@[18, 0]:13 + LK@[19, 0]:10 + LK@[20, 0]:12 + LK@[21, 0]:14 + LK@[22, 0]:16 + LK@[23, 0]:12 + LK@[24, 0]:15",-28
4584,6000083,UR144,6010696,p50,"LK@[49, 0]:12",0,12,2,"35, 36","PK@[35, 0]:4 + PK@[36, 0]:8",-13
4585,6000083,UR144,6010697,p51,"LK@[50, 0]:13",0,13,2,"5, 6","LK@[5, 0]:9 + LK@[6, 0]:4",-44
4586,6000083,UR144,6010698,p52,"LK@[51, 0]:113",0,113,11,"7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17","LK@[7, 0]:4 + LK@[8, 0]:10 + LK@[9, 0]:4 + LK@[10, 0]:14 + LK@[11, 0]:12 + LK@[12, 0]:13 + LK@[13, 0]:12 + LK@[14, 0]:10 + LK@[15, 0]:12 + LK@[16, 0]:11 + LK@[17, 0]:11",-39
4587,6000083,UR144,6010705,p59,"LK@[58, 0]:12",0,12,2,"35, 36","PK@[35, 0]:4 + PK@[36, 0]:8",-22
4588,6000083,UR144,6010706,p60,"LK@[59, 0]:7",0,7,2,"32, 33","PK@[32, 0]:4 + PK@[33, 0]:3",-27
4589,6000083,UR144,6010709,p63,"PK@[62, 0]:9",0,9,2,"60, 61","PK@[60, 0]:5 + PK@[61, 0]:4",-2
4590,6000083,UR144,6010711,p65,"PK@[64, 0]:8",0,8,2,"0, 1","PK@[0, 0]:4 + LK@[1, 0]:4",-64
4591,6000083,UR144,6010716,p70,"PK@[69, 0]:11",0,11,3,"31, 32, 33","PK@[31, 0]:4 + PK@[32, 0]:4 + PK@[33, 0]:3",-37
4592,6000083,UR144,6010717,p71,"PK@[70, 0]:11",0,11,3,"31, 32, 33","PK@[31, 0]:4 + PK@[32, 0]:4 + PK@[33, 0]:3",-38
4593,6000083,UR144,6010723,p77,"PK@[76, 0]:11",0,11,3,"31, 32, 33","PK@[31, 0]:4 + PK@[32, 0]:4 + PK@[33, 0]:3",-44
4594,6000083,UR144,6010728,p82,"LK@[81, 0]:9",0,9,2,"60, 61","PK@[60, 0]:5 + PK@[61, 0]:4",-21
4595,6000083,UR144,6010729,p83,"LK@[82, 0]:9",0,9,2,"60, 61","PK@[60, 0]:5 + PK@[61, 0]:4",-22
4596,6000083,UR144,6010731,p85,"LK@[84, 0]:12",0,12,2,"35, 36","PK@[35, 0]:4 + PK@[36, 0]:8",-48
4597,6000083,UR144,6010735,p89,"LK@[88, 0]:11",0,11,3,"31, 32, 33","PK@[31, 0]:4 + PK@[32, 0]:4 + PK@[33, 0]:3",-56
4598,6000083,UR144,6010736,p90,"LK@[89, 0]:9",0,9,2,"60, 61","PK@[60, 0]:5 + PK@[61, 0]:4",-29
4599,6000083,UR144,6010739,p93,"LK@[92, 0]:7",0,7,2,"32, 33","PK@[32, 0]:4 + PK@[33, 0]:3",-60
4600,6000083,UR144,6010740,p94,"LK@[93, 0]:8",0,8,2,"0, 1","PK@[0, 0]:4 + LK@[1, 0]:4",-93
4601,6000083,UR144,6010741,p95,"LK@[94, 0]:7",0,7,2,"32, 33","PK@[32, 0]:4 + PK@[33, 0]:3",-62
4602,6000083,UR144,6010742,p96,"LK@[95, 0]:12",0,12,2,"35, 36","PK@[35, 0]:4 + PK@[36, 0]:8",-59
4603,6000083,UR144,6010652,p6,"LK@[5, 0]:9",0,9,2,"60, 61","PK@[60, 0]:5 + PK@[61, 0]:4",55
4604,6000083,UR144,6010657,p11,"LK@[10, 0]:14",0,14,2,"40, 41","PK@[40, 0]:4 + PK@[41, 0]:10",30
4605,6000083,UR144,6010658,p12,"LK@[11, 0]:12",0,12,2,"35, 36","PK@[35, 0]:4 + PK@[36, 0]:8",25
4606,6000083,UR144,6010659,p13,"LK@[12, 0]:13",0,13,2,"54, 55","LK@[54, 0]:9 + LK@[55, 0]:4",42
