,khipu_id,name,cord_id,cord_name,cord_position,cord_position_index,parent_cord_position,cord_value,cord_color,num_summands,sum_string,handedness
410,1000140,UR1166,3014783,p118s1,"YG@[11, 5, 0]:12","(5, 0)","B@[11, 5]:0",12,YG,3,"W:LC@[17, 3]:6 + B@[17, 5]:4 + B@[17, 7]:2",66
411,1000140,UR1166,3014784,p119s1,"W@[11, 6, 0]:15","(6, 0)","B@[11, 6]:13",15,W,3,"B@[15, 4]:5 + B@[15, 6]:7 + B@[15, 8]:3",44
412,1000140,UR1166,3014788,p135s1,"YB@[13, 0, 0]:44","(0, 0)","B@[13, 0]:44",44,YB,3,"B@[17, 7]:2 + W@[17, 8]:9 + B@[19, 0]:33",56
413,1000140,UR1166,3014814,p179s1,"YB@[17, 0, 0]:35","(0, 0)","YB@[17, 0]:32",35,YB,5,"W:BB@[19, 2]:12 + W:BB@[19, 3]:11 + B@[19, 4]:6 + B@[19, 6]:1 + B@[19, 7]:5",26
414,1000285,UR116A,3023450,p5s1,"AB@[1, 1, 0]:12","(1, 0)","MB@[1, 1]:0",12,AB,4,"AB@[5, 1]:2 + YB@[6, 1]:1 + YB@[6, 2]:5 + YB@[6, 3]:4",63
415,1000147,UR1175,3015358,p65s1,"W@[13, 0, 0]:24","(0, 0)","W@[13, 0]:30",24,W,3,"LB@[9, 1]:5 + YB:0G@[9, 4]:6 + W@[10, 0]:13",-17
416,1000147,UR1175,3015359,p66s1,"LB@[13, 1, 0]:24","(1, 0)","LB@[13, 1]:3",24,LB,3,"LB@[9, 1]:5 + YB:0G@[9, 4]:6 + W@[10, 0]:13",-18
417,1000147,UR1175,3015361,p71s1,"LB@[14, 1, 0]:29","(1, 0)","LB@[14, 1]:5",29,LB,3,"YB:0G@[9, 4]:6 + W@[10, 0]:13 + LB@[10, 1]:10",-21
418,1000147,UR1175,3015373,p91s1,"LB@[18, 1, 0]:46","(1, 0)","LB@[18, 1]:0",46,LB,5,"W@[9, 0]:12 + LB@[9, 1]:5 + YB:0G@[9, 4]:6 + W@[10, 0]:13 + LB@[10, 1]:10",-43
419,1000147,UR1175,3015382,p110s3,"W:KB@[22, 0, 2]:46","(0, 2)","W@[22, 0]:108",46,W:KB,5,"W@[9, 0]:12 + LB@[9, 1]:5 + YB:0G@[9, 4]:6 + W@[10, 0]:13 + LB@[10, 1]:10",-62
420,1000147,UR1175,3015389,p116s1,"LB@[23, 1, 0]:68","(1, 0)","LB@[23, 1]:66",68,LB,6,"YB:0G@[8, 4]:22 + W@[9, 0]:12 + LB@[9, 1]:5 + YB:0G@[9, 4]:6 + W@[10, 0]:13 + LB@[10, 1]:10",-69
421,1000147,UR1175,3015420,p176s1,"LB@[35, 1, 0]:14","(1, 0)","LB@[35, 1]:4",14,LB,3,"LB@[30, 1]:5 + YG@[30, 2]:6 + W@[31, 0]:3",-23
422,1000147,UR1175,3015438,p216s1,"LB@[43, 1, 0]:14","(1, 0)","LB@[43, 1]:40",14,LB,3,"LB@[30, 1]:5 + YG@[30, 2]:6 + W@[31, 0]:3",-63
423,1000147,UR1175,3015327,p1s1,"LB@[0, 0, 0]:160","(0, 0)","LB@[0, 0]:26",160,LB,3,"LB@[16, 1]:10 + YG@[16, 2]:100 + YB@[16, 3]:50",81
424,1000147,UR1175,3015328,p5s1,"W@[1, 0, 0]:39","(0, 0)","W@[1, 0]:21",39,W,3,"YB:0G@[8, 4]:22 + W@[9, 0]:12 + LB@[9, 1]:5",40
425,1000147,UR1175,3015329,p6s1,"LB@[1, 1, 0]:55","(1, 0)","LB@[1, 1]:26",55,LB,4,"W@[29, 0]:2 + LB@[29, 1]:7 + YG@[29, 2]:40 + W@[30, 0]:6",141
426,1000147,UR1175,3015331,p11s1,"LB@[2, 1, 0]:72","(1, 0)","LB@[2, 1]:35",72,LB,3,"W@[25, 0]:5 + LB@[25, 1]:2 + YG@[25, 2]:65",115
427,1000147,UR1175,3015332,p15s1,"W@[3, 0, 0]:22","(0, 0)","W@[3, 0]:23",22,W,4,"YG@[30, 2]:6 + W@[31, 0]:3 + LB@[31, 1]:10 + YG@[31, 2]:3",140
428,1000147,UR1175,3015335,p20s1,"W@[4, 0, 0]:24","(0, 0)","W@[4, 0]:36",24,W,3,"LB@[9, 1]:5 + YB:0G@[9, 4]:6 + W@[10, 0]:13",28
429,1000147,UR1175,3015336,p21s1,"LB@[4, 1, 0]:51","(1, 0)","LB@[4, 1]:33",51,LB,3,"YG@[29, 2]:40 + W@[30, 0]:6 + LB@[30, 1]:5",128
430,1000147,UR1175,3015338,p26s1,"LB@[5, 1, 0]:36","(1, 0)","LB@[5, 1]:12",36,LB,3,"YB:0G@[10, 4]:21 + W@[11, 0]:5 + LB@[11, 1]:10",29
431,1000147,UR1175,3015339,p30s1,"W@[6, 0, 0]:43","(0, 0)","W@[6, 0]:85",43,W,3,"YB@[33, 4]:34 + W@[34, 0]:6 + LB@[34, 1]:3",140
432,1000147,UR1175,3015341,p35s1,"W@[7, 0, 0]:39","(0, 0)","W@[7, 0]:66",39,W,3,"YB:0G@[8, 4]:22 + W@[9, 0]:12 + LB@[9, 1]:5",10
433,1000147,UR1175,3015344,p36s1,"LB@[7, 1, 0]:62","(1, 0)","LB@[7, 1]:11",62,LB,6,"LB@[31, 1]:10 + YG@[31, 2]:3 + W@[32, 0]:3 + LB@[32, 1]:10 + YG@[32, 2]:16 + YB@[32, 4]:20",124
434,1000147,UR1175,3015346,p41s1,"LB@[8, 1, 0]:26","(1, 0)","LB@[8, 1]:3",26,LB,4,"LB@[31, 1]:10 + YG@[31, 2]:3 + W@[32, 0]:3 + LB@[32, 1]:10",118
435,1000147,UR1175,3015353,p51s1,"LB@[10, 1, 0]:71","(1, 0)","LB@[10, 1]:10",71,LB,8,"YG@[30, 2]:6 + W@[31, 0]:3 + LB@[31, 1]:10 + YG@[31, 2]:3 + W@[32, 0]:3 + LB@[32, 1]:10 + YG@[32, 2]:16 + YB@[32, 4]:20",107
436,1000147,UR1175,3015355,p56s1,"LB@[11, 1, 0]:43","(1, 0)","LB@[11, 1]:10",43,LB,3,"YB@[33, 4]:34 + W@[34, 0]:6 + LB@[34, 1]:3",114
437,1000147,UR1175,3015356,p60s1,"W@[12, 0, 0]:25","(0, 0)","W@[12, 0]:62",25,W,5,"YG@[30, 2]:6 + W@[31, 0]:3 + LB@[31, 1]:10 + YG@[31, 2]:3 + W@[32, 0]:3",96
438,1000147,UR1175,3015358,p65s1,"W@[13, 0, 0]:24","(0, 0)","W@[13, 0]:30",24,W,4,"LB@[30, 1]:5 + YG@[30, 2]:6 + W@[31, 0]:3 + LB@[31, 1]:10",88
439,1000147,UR1175,3015359,p66s1,"LB@[13, 1, 0]:24","(1, 0)","LB@[13, 1]:3",24,LB,4,"LB@[30, 1]:5 + YG@[30, 2]:6 + W@[31, 0]:3 + LB@[31, 1]:10",87
440,1000147,UR1175,3015360,p70s1,"W@[14, 0, 0]:27","(0, 0)","W@[14, 0]:31",27,W,5,"LB@[30, 1]:5 + YG@[30, 2]:6 + W@[31, 0]:3 + LB@[31, 1]:10 + YG@[31, 2]:3",84
441,1000147,UR1175,3015361,p71s1,"LB@[14, 1, 0]:29","(1, 0)","LB@[14, 1]:5",29,LB,3,"W@[32, 0]:3 + LB@[32, 1]:10 + YG@[32, 2]:16",90
442,1000147,UR1175,3015371,p86s1,"LB@[17, 1, 0]:25","(1, 0)","LB@[17, 1]:10",25,LB,5,"YG@[30, 2]:6 + W@[31, 0]:3 + LB@[31, 1]:10 + YG@[31, 2]:3 + W@[32, 0]:3",70
443,1000147,UR1175,3015373,p91s1,"LB@[18, 1, 0]:46","(1, 0)","LB@[18, 1]:0",46,LB,3,"LB@[32, 1]:10 + YG@[32, 2]:16 + YB@[32, 4]:20",71
444,1000147,UR1175,3015379,p106s1,"LB@[21, 1, 0]:72","(1, 0)","LB@[21, 1]:35",72,LB,3,"W@[25, 0]:5 + LB@[25, 1]:2 + YG@[25, 2]:65",20
445,1000147,UR1175,3015380,p110s1,"W@[22, 0, 0]:51","(0, 0)","W@[22, 0]:108",51,W,3,"YG@[29, 2]:40 + W@[30, 0]:6 + LB@[30, 1]:5",39
446,1000147,UR1175,3015382,p110s3,"W:KB@[22, 0, 2]:46","(0, 2)","W@[22, 0]:108",46,W:KB,3,"LB@[32, 1]:10 + YG@[32, 2]:16 + YB@[32, 4]:20",52
447,1000147,UR1175,3015385,p111s1,"LB@[22, 1, 0]:66","(1, 0)","LB@[22, 1]:36",66,LB,6,"W@[29, 0]:2 + LB@[29, 1]:7 + YG@[29, 2]:40 + W@[30, 0]:6 + LB@[30, 1]:5 + YG@[30, 2]:6",38
448,1000147,UR1175,3015389,p116s1,"LB@[23, 1, 0]:68","(1, 0)","LB@[23, 1]:66",68,LB,8,"W@[31, 0]:3 + LB@[31, 1]:10 + YG@[31, 2]:3 + W@[32, 0]:3 + LB@[32, 1]:10 + YG@[32, 2]:16 + YB@[32, 4]:20 + W@[33, 0]:3",44
449,1000148,UR1176,3015671,p4s2,"W:DB@[0, 3, 1]:31","(3, 1)","B@[0, 3]:435",31,W:DB,3,"DB@[13, 5]:6 + DB@[13, 6]:13 + RB@[13, 7]:12",111
450,1000148,UR1176,3015678,p5s2,"YG@[0, 4, 1]:45","(4, 1)","B@[0, 4]:138",45,YG,3,"DB@[17, 7]:19 + DB@[17, 8]:11 + RB@[17, 9]:15",145
451,1000148,UR1176,3015682,p6s2,"DB@[0, 5, 1]:22","(5, 1)","B@[0, 5]:110",22,DB,3,"DB@[21, 6]:12 + DB@[21, 7]:8 + RB@[21, 8]:2",178
452,1000148,UR1176,3015683,p6s3,"YG@[0, 5, 2]:48","(5, 2)","B@[0, 5]:110",48,YG,3,"DB@[21, 7]:8 + RB@[21, 8]:2 + DB@[23, 2]:38",182
453,1000148,UR1176,3015689,p13s1,"B@[1, 0, 0]:175","(0, 0)","W@[1, 0]:554",175,B,8,"DB@[15, 2]:53 + DB@[15, 4]:11 + B@[15, 5]:9 + DB@[15, 6]:4 + DB@[15, 7]:11 + RB@[15, 8]:14 + DB@[17, 3]:45 + DB@[17, 5]:28",121
454,1000148,UR1176,3015690,p13s2,"W@[1, 0, 1]:473","(0, 1)","W@[1, 0]:554",473,W,22,"RB@[8, 8]:44 + DB@[10, 2]:57 + DB@[10, 4]:20 + DB@[10, 5]:13 + DB@[10, 6]:4 + DB@[10, 7]:11 + RB@[10, 8]:12 + DB@[13, 1]:45 + DB@[13, 3]:16 + DB@[13, 4]:10 + DB@[13, 5]:6 + DB@[13, 6]:13 + RB@[13, 7]:12 + DB@[15, 2]:53 + DB@[15, 4]:11 + B@[15, 5]:9 + DB@[15, 6]:4 + DB@[15, 7]:11 + RB@[15, 8]:14 + DB@[17, 3]:45 + DB@[17, 5]:28 + DB@[17, 6]:35",103
455,1000148,UR1176,3015703,p27s2,"B:DB@[2, 6, 1]:35","(6, 1)","DB@[2, 6]:40",35,B:DB,4,"DB@[15, 4]:11 + B@[15, 5]:9 + DB@[15, 6]:4 + DB@[15, 7]:11",104
456,1000293,UR118,3025028,p82s1,"AB@[22, 1, 0]:112","(1, 0)","W:KB@[22, 1]:55",112,AB,3,"W@[3, 0]:13 + W@[3, 1]:51 + W@[3, 2]:48",-72
457,1000293,UR118,3025033,p84s1,"AB@[22, 3, 0]:89","(3, 0)","W:KB@[22, 3]:197",89,AB,4,"W:RB@[9, 4]:4 + W:RB@[9, 5]:8 + W:AB@[10, 0]:16 + W:AB@[10, 1]:61",-46
458,1000293,UR118,3025074,p142s2,"AB@[39, 3, 1]:28","(3, 1)","AB:GG@[39, 3]:267",28,AB,3,"W:RB@[9, 4]:4 + W:RB@[9, 5]:8 + W:AB@[10, 0]:16",-105
459,1000293,UR118,3025028,p82s1,"AB@[22, 1, 0]:112","(1, 0)","W:KB@[22, 1]:55",112,AB,4,"W:KB@[37, 0]:16 + W:KB@[37, 2]:30 + W:KB@[37, 4]:47 + W:KB@[37, 5]:19",53
460,1000320,UR120,3027208,p30s1,"AB@[3, 2, 0]:77","(2, 0)","W@[3, 2]:84",77,AB,4,"W@[1, 4]:4 + AB@[1, 5]:40 + W@[1, 6]:30 + W@[1, 7]:3",-21
461,1000320,UR120,3027205,p29s1,"W@[3, 1, 0]:53","(1, 0)","AB@[3, 1]:58",53,W,6,"W:GG@[4, 0]:12 + W@[4, 1]:5 + W:GG@[4, 2]:2 + AB@[4, 3]:4 + W@[4, 4]:16 + W@[4, 5]:14",4
462,1000320,UR120,3027208,p30s1,"AB@[3, 2, 0]:77","(2, 0)","W@[3, 2]:84",77,AB,10,"W:GG@[4, 0]:12 + W@[4, 1]:5 + W:GG@[4, 2]:2 + AB@[4, 3]:4 + W@[4, 4]:16 + W@[4, 5]:14 + AB@[4, 6]:4 + AB@[4, 7]:4 + AB@[4, 8]:4 + AB@[5, 0]:12",6
463,1000301,UR131B,3025957,p55s1,"AB@[10, 2, 0]:17","(2, 0)","AB@[10, 2]:73",17,AB,3,"AB@[9, 4]:10 + AB@[9, 5]:1 + AB@[9, 6]:6",-4
464,1000301,UR131B,3025924,p13s1,"AB:MB@[4, 0, 0]:18","(0, 0)","AB@[4, 0]:537",18,AB:MB,3,"AB@[10, 10]:3 + AB@[10, 11]:2 + AB@[10, 12]:13",51
465,1000301,UR131B,3025938,p33s1,"AB:MB@[6, 0, 0]:113","(0, 0)","AB@[6, 0]:560",113,AB:MB,6,"AB@[10, 2]:73 + AB@[10, 3]:16 + AB@[10, 4]:14 + AB@[10, 5]:4 + AB@[10, 6]:4 + AB@[10, 7]:2",24
466,1000301,UR131B,3025939,p33s2,"AB:MB@[6, 0, 1]:15","(0, 1)","AB@[6, 0]:560",15,AB:MB,3,"AB@[10, 9]:10 + AB@[10, 10]:3 + AB@[10, 11]:2",30
467,1000301,UR131B,3025942,p39s1,"AB:MB@[8, 0, 0]:22","(0, 0)","AB@[8, 0]:320",22,AB:MB,3,"AB@[10, 4]:14 + AB@[10, 5]:4 + AB@[10, 6]:4",19
468,1000302,UR131C,3026045,p24s1,"AB@[5, 1, 0]:111","(1, 0)","AB@[5, 1]:351",111,AB,8,"AB@[7, 1]:11 + AB@[7, 2]:10 + AB@[7, 6]:1 + AB@[8, 0]:38 + AB@[8, 1]:16 + AB@[8, 3]:30 + AB@[8, 4]:4 + AB@[8, 5]:1",19
469,1000401,UR143,3035433,p2s3,"W@[0, 1, 2]:331","(1, 2)","W-GG@[0, 1]:176",331,W,4,"GG-KB@[0, 4]:134 + AB-KB@[0, 5]:30 + W@[1, 0]:82 + W@[1, 1]:85",5
470,1000477,UR169,3040221,p3s1,"MB@[0, 2, 0]:66","(2, 0)","AB@[0, 2]:75",66,MB,9,"MB@[1, 2]:13 + MB@[1, 3]:6 + MB@[1, 4]:15 + MB@[2, 0]:5 + MB@[2, 1]:1 + MB@[2, 2]:8 + MB@[2, 3]:6 + MB@[2, 4]:8 + MB@[3, 0]:4",10
471,1000477,UR169,3040222,p3s2,"AB@[0, 2, 2]:15","(2, 2)","AB@[0, 2]:75",15,AB,3,"MB@[2, 1]:1 + MB@[2, 2]:8 + MB@[2, 3]:6",11
472,1000477,UR169,3040225,p4s1,"MB@[0, 3, 0]:21","(3, 0)","AB@[0, 3]:41",21,MB,3,"MB@[1, 0]:2 + MB@[1, 1]:6 + MB@[1, 2]:13",4
473,1000477,UR169,3040229,p5s1,"HB@[0, 4, 0]:38","(4, 0)","AB@[0, 4]:70",38,HB,8,"MB@[5, 2]:3 + MB@[5, 3]:3 + MB@[5, 4]:9 + MB@[6, 0]:5 + MB@[6, 1]:2 + MB@[6, 2]:4 + MB@[6, 3]:5 + MB@[6, 4]:7",28
474,1000494,UR177,3040881,p23s1,"MB@[0, 22, 0]:16","(22, 0)","W@[0, 22]:5",16,MB,5,"W@[0, 16]:4 + AB@[0, 17]:2 + AB@[0, 18]:2 + AB@[0, 19]:3 + W@[0, 20]:5",-4
475,1000494,UR177,3040892,p28s1,"MB:DG@[0, 27, 0]:12","(27, 0)","AB@[0, 27]:3",12,MB:DG,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",-6
476,1000494,UR177,3040893,p29s1,"MB:DG@[0, 28, 0]:15","(28, 0)","AB@[0, 28]:16",15,MB:DG,4,"AB@[0, 19]:3 + W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",-8
477,1000494,UR177,3040899,p31s1,"W@[0, 30, 0]:12","(30, 0)","AB@[0, 30]:0",12,W,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",-9
478,1000494,UR177,3040842,p1s1,"AB-KB@[0, 0, 0]:13","(0, 0)","W@[0, 0]:2",13,AB-KB,5,"W:MB@[0, 15]:2 + W@[0, 16]:4 + AB@[0, 17]:2 + AB@[0, 18]:2 + AB@[0, 19]:3",17
479,1000494,UR177,3040843,p2s1,"W@[0, 1, 0]:13","(1, 0)","MB@[0, 1]:15",13,W,5,"W:MB@[0, 15]:2 + W@[0, 16]:4 + AB@[0, 17]:2 + AB@[0, 18]:2 + AB@[0, 19]:3",16
480,1000494,UR177,3040844,p3s1,"W@[0, 2, 0]:12","(2, 0)","MB@[0, 2]:35",12,W,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",19
481,1000494,UR177,3040845,p4s1,"AB:GG@[0, 3, 0]:13","(3, 0)","MB@[0, 3]:16",13,AB:GG,5,"W:MB@[0, 15]:2 + W@[0, 16]:4 + AB@[0, 17]:2 + AB@[0, 18]:2 + AB@[0, 19]:3",14
482,1000494,UR177,3040848,p6s1,"AB-0K@[0, 5, 0]:12","(5, 0)","MB@[0, 5]:25",12,AB-0K,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",16
483,1000494,UR177,3040852,p8s1,"AB-DG@[0, 7, 0]:15","(7, 0)","MB@[0, 7]:0",15,AB-DG,4,"AB@[0, 19]:3 + W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",13
484,1000494,UR177,3040853,p8s2,"W@[0, 7, 1]:12","(7, 1)","MB@[0, 7]:0",12,W,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",14
485,1000494,UR177,3040854,p9s1,"W:DG@[0, 8, 0]:12","(8, 0)","MB@[0, 8]:15",12,W:DG,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",13
486,1000494,UR177,3040855,p9s2,"MB:DG@[0, 8, 1]:13","(8, 1)","MB@[0, 8]:15",13,MB:DG,5,"W:MB@[0, 15]:2 + W@[0, 16]:4 + AB@[0, 17]:2 + AB@[0, 18]:2 + AB@[0, 19]:3",9
487,1000494,UR177,3040858,p12s1,"MB:DG@[0, 11, 0]:13","(11, 0)","MB@[0, 11]:8",13,MB:DG,5,"W:MB@[0, 15]:2 + W@[0, 16]:4 + AB@[0, 17]:2 + AB@[0, 18]:2 + AB@[0, 19]:3",6
488,1000494,UR177,3040860,p13s1,"GG-MB@[0, 12, 0]:12","(12, 0)","MB@[0, 12]:5",12,GG-MB,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",9
489,1000494,UR177,3040863,p15s1,"W@[0, 14, 0]:12","(14, 0)","MB@[0, 14]:12",12,W,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",7
490,1000494,UR177,3040865,p16s1,"W@[0, 15, 0]:12","(15, 0)","W:MB@[0, 15]:2",12,W,3,"W@[0, 20]:5 + AB@[0, 21]:2 + W@[0, 22]:5",6
491,1000500,UR189,3041528,p27s3,"MB@[3, 0, 2]:13","(0, 2)","W@[3, 0]:209",13,MB,3,"W@[2, 0]:5 + W@[2, 1]:4 + W@[2, 2]:4",-15
492,1000500,UR189,3041523,p22s1,"AB@[2, 11, 0]:22","(11, 0)","AB@[2, 11]:106",22,AB,6,"MB@[4, 1]:3 + AB@[4, 2]:1 + W@[4, 3]:2 + W@[4, 5]:1 + AB@[4, 6]:7 + AB@[4, 7]:8",19
493,1000506,UR195,3042726,p41s1,"LG@[13, 0, 0]:15","(0, 0)","W@[13, 0]:32",15,LG,3,"W:LG@[3, 3]:2 + MB@[4, 0]:10 + LG@[4, 1]:3",-33
494,1000506,UR195,3042738,p114s1,"LG@[36, 0, 0]:13","(0, 0)","MB@[36, 0]:19",13,LG,3,"W@[4, 2]:10 + W:LG@[4, 3]:2 + LG@[5, 1]:1",-103
495,1000506,UR195,3042706,p1s1,"W:AB@[0, 0, 0]:18","(0, 0)","MB@[0, 0]:57",18,W:AB,3,"LG@[3, 1]:6 + W@[3, 2]:10 + W:LG@[3, 3]:2",5
496,1000506,UR195,3042708,p2s1,"LG@[1, 0, 0]:21","(0, 0)","W@[1, 0]:51",21,LG,3,"MB@[11, 0]:7 + LG@[11, 1]:4 + W@[11, 2]:10",35
497,1000506,UR195,3042709,p2s2,"W:LG@[1, 0, 1]:73","(0, 1)","W@[1, 0]:51",73,W:LG,7,"W@[10, 2]:3 + MB@[11, 0]:7 + LG@[11, 1]:4 + W@[11, 2]:10 + W:LG@[11, 3]:2 + W@[13, 0]:32 + W:GG@[13, 1]:15",36
498,1000506,UR195,3042726,p41s1,"LG@[13, 0, 0]:15","(0, 0)","W@[13, 0]:32",15,LG,3,"MB@[23, 1]:12 + AB@[24, 0]:1 + AB@[24, 1]:2",33
499,1000506,UR195,3042738,p114s1,"LG@[36, 0, 0]:13","(0, 0)","MB@[36, 0]:19",13,LG,4,"MB@[37, 0]:4 + W@[37, 1]:2 + MB@[38, 0]:4 + W@[38, 1]:3",3
500,1000508,UR197,3043087,p2s1,"W@[0, 1, 0]:304","(1, 0)","MB@[0, 1]:3343",304,W,7,"AB@[8, 10]:4 + W:MB@[8, 12]:80 + MB@[8, 13]:140 + AB@[8, 14]:30 + W:RL@[9, 0]:20 + AB@[9, 1]:20 + GG:MB:KB@[9, 3]:10",73
501,1000508,UR197,3043089,p28s1,"W@[5, 7, 0]:106","(7, 0)","W-AB@[5, 7]:5",106,W,4,"W-KB@[11, 6]:1 + AB@[11, 7]:8 + W:RL@[11, 9]:17 + MB@[11, 10]:80",81
502,1000514,UR203,3043698,p24s1,"MB@[4, 0, 0]:23","(0, 0)","W@[4, 0]:12",23,MB,3,"W@[1, 7]:10 + MB@[1, 8]:6 + W@[1, 10]:7",-9
503,1000514,UR203,3043710,p47s2,"W:MB@[7, 0, 1]:61","(0, 1)","W@[7, 0]:24",61,W:MB,3,"W@[0, 1]:11 + W@[0, 2]:28 + W@[0, 3]:22",-44
504,1000514,UR203,3043730,p90s1,"BG@[10, 5, 0]:13","(5, 0)","W@[10, 5]:3",13,BG,3,"LK@[10, 3]:8 + LK@[10, 4]:2 + W@[10, 5]:3",-1
505,1000514,UR203,3043732,p99s1,"W:0K@[11, 6, 0]:14","(6, 0)","W@[11, 6]:7",14,W:0K,3,"BG:MB@[9, 0]:3 + W@[10, 0]:4 + LK@[10, 1]:7",-14
506,1000514,UR203,3043686,p6s1,"MB@[0, 5, 0]:41","(5, 0)","0K@[0, 5]:13",41,MB,3,"W@[1, 13]:7 + W:0K@[2, 0]:25 + BG:MB@[2, 1]:9",15
507,1000514,UR203,3043696,p15s2,"W:MB@[1, 8, 1]:22","(8, 1)","MB@[1, 8]:6",22,W:MB,3,"W@[10, 5]:3 + LK@[10, 6]:11 + W:MB@[10, 7]:8",76
508,1000514,UR203,3043698,p24s1,"MB@[4, 0, 0]:23","(0, 0)","W@[4, 0]:12",23,MB,3,"W:0K@[8, 13]:6 + W:BG@[8, 14]:8 + W@[8, 15]:9",51
509,1000514,UR203,3043703,p38s1,"LC@[5, 7, 0]:32","(7, 0)","W@[5, 7]:31",32,LC,3,"W:MB@[11, 1]:21 + BG@[11, 2]:5 + W@[11, 3]:6",57
510,1000514,UR203,3043704,p38s2,"W@[5, 7, 1]:37","(7, 1)","W@[5, 7]:31",37,W,3,"W@[8, 0]:12 + W@[8, 1]:9 + AB@[8, 2]:16",24
511,1000514,UR203,3043706,p45s1,"AB@[5, 14, 0]:14","(14, 0)","W@[5, 14]:25",14,AB,3,"BG:MB@[9, 0]:3 + W@[10, 0]:4 + LK@[10, 1]:7",40
512,1000514,UR203,3043708,p45s3,"MB@[5, 14, 2]:18","(14, 2)","W@[5, 14]:25",18,MB,3,"AB@[8, 19]:6 + W@[8, 20]:9 + AB@[8, 21]:3",36
513,1000514,UR203,3043710,p47s2,"W:MB@[7, 0, 1]:61","(0, 1)","W@[7, 0]:24",61,W:MB,6,"AB@[8, 19]:6 + W@[8, 20]:9 + AB@[8, 21]:3 + W@[8, 22]:36 + BG:MB@[9, 0]:3 + W@[10, 0]:4",36
514,1000514,UR203,3043711,p47s3,"W:0K@[7, 0, 2]:22","(0, 2)","W@[7, 0]:24",22,W:0K,3,"W@[10, 5]:3 + LK@[10, 6]:11 + W:MB@[10, 7]:8",44
515,1000514,UR203,3043719,p64s2,"W:AB@[8, 3, 1]:16","(3, 1)","W@[8, 3]:21",16,W:AB,3,"LK@[10, 4]:2 + W@[10, 5]:3 + LK@[10, 6]:11",26
516,1000515,UR204,3044366,p4s2,"W@[1, 2, 1]:14","(2, 1)","W@[1, 2]:17",14,W,3,"G0@[6, 0]:3 + W@[6, 1]:5 + AB@[7, 0]:6",11
517,1000515,UR204,3044372,p6s1,"W:MB@[2, 1, 0]:14","(1, 0)","AB-GG@[2, 1]:36",14,W:MB,3,"G0@[6, 0]:3 + W@[6, 1]:5 + AB@[7, 0]:6",9
518,1000515,UR204,3044375,p8s1,"MB@[3, 1, 0]:48","(1, 0)","W@[3, 1]:18",48,MB,3,"W@[9, 0]:12 + HB@[10, 0]:30 + W:AB@[11, 0]:6",12
519,1000515,UR204,3044382,p13s3,"AB@[5, 1, 2]:14","(1, 2)","W:AB@[5, 1]:5",14,AB,3,"G0@[6, 0]:3 + W@[6, 1]:5 + AB@[7, 0]:6",2
520,1000518,UR207,3044603,p47s1,"AB:MB@[6, 2, 0]:13","(2, 0)","W@[6, 2]:616",13,AB:MB,3,"W@[8, 18]:8 + AB:BG:MB@[8, 19]:4 + W:RL:BG@[9, 0]:1",35
521,1000519,UR208,3044797,p48s1,"W:MB@[10, 1, 0]:200","(1, 0)","RL:PR@[10, 1]:100",200,W:MB,6,"BG@[5, 4]:10 + W@[6, 0]:30 + MB@[6, 1]:20 + AB@[6, 2]:100 + AB:GG@[6, 3]:20 + BG@[6, 4]:20",-19
522,1000519,UR208,3044785,p6s1,"BG@[1, 4, 0]:160","(4, 0)","BG@[1, 4]:130",160,BG,3,"W:RL@[11, 2]:10 + W:KB@[11, 4]:100 + MB@[12, 0]:50",49
523,1000519,UR208,3044790,p22s1,"W@[5, 0, 0]:66","(0, 0)","W@[5, 0]:150",66,W,3,"RL:PR@[20, 1]:30 + PB@[20, 4]:10 + W@[21, 0]:26",73
524,1000519,UR208,3044797,p48s1,"W:MB@[10, 1, 0]:200","(1, 0)","RL:PR@[10, 1]:100",200,W:MB,4,"HB@[29, 0]:80 + MB:KB@[29, 1]:20 + W:RL@[29, 2]:20 + HB@[30, 0]:80",91
525,1000524,UR213,3045430,p48s1,"W@[5, 3, 0]:409","(3, 0)","AB@[5, 3]:1486",409,W,3,"AB@[0, 5]:101 + W@[0, 6]:44 + AB@[0, 7]:264",-41
526,1000524,UR213,3045434,p50s3,"W@[5, 5, 2]:246","(5, 2)","W@[5, 5]:0",246,W,5,"AB@[3, 1]:42 + AB@[3, 2]:140 + AB@[3, 3]:32 + AB@[3, 4]:13 + AB@[3, 5]:19",-12
527,1000524,UR213,3045392,p4s1,"GG@[0, 3, 0]:141","(3, 0)","W:GG@[0, 3]:11",141,GG,3,"W@[0, 13]:135 + W:G0@[0, 14]:3 + W:G0@[0, 15]:3",11
